COD_ESTADO,COD_MUNICIPIO,COD_PARROQUIA,COD_CENTRO,MESA,CANDIDATO,TOTAL VOTOS EN MESA,PARTIDO,VOTOS POR PARTIDO
5,2,10,50210012,1,CLAUDIO ELOY FERMIN MALDONADO,3,PRIMERO VENEZUELA,0
5,2,10,50210012,1,CLAUDIO ELOY FERMIN MALDONADO,3,CAMBIEMOS MOVIMIENTO CIUDADANO,0
5,2,10,50210012,1,CLAUDIO ELOY FERMIN MALDONADO,3,MOVIMIENTO REPUBLICANO,0
5,2,10,50210012,1,CLAUDIO ELOY FERMIN MALDONADO,3,ACCIÓN DEMOCRÁTICA,0
5,2,10,50210012,1,PEDRO JOSE DIAZ BAPTISTA,0,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,0
5,2,10,50210012,1,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,2,10,50210014,2,JORGE ALBERTO ARREAZA MONTSERRAT,185,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,143
5,2,10,50210014,2,JORGE ALBERTO ARREAZA MONTSERRAT,185,ORGANIZACIÓN RENOVADORA AUTENTICA ,14
5,2,10,50210014,2,JORGE ALBERTO ARREAZA MONTSERRAT,185,MOVIMIENTO SOMOS VENEZUELA,9
5,2,10,50210014,2,JORGE ALBERTO ARREAZA MONTSERRAT,185,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,7
5,2,10,50210014,2,JORGE ALBERTO ARREAZA MONTSERRAT,185,MOVIMIENTO ELECTORAL DEL PUEBLO ,4
5,2,10,50210014,2,JORGE ALBERTO ARREAZA MONTSERRAT,185,PATRIA PARA TODOS ,4
5,2,10,50210014,2,JORGE ALBERTO ARREAZA MONTSERRAT,185,POR LA DEMOCRACIA SOCIAL ,2
5,2,10,50210014,2,JORGE ALBERTO ARREAZA MONTSERRAT,185,ALIANZA PARA EL CAMBIO ,2
5,2,10,50210014,2,JORGE ALBERTO ARREAZA MONTSERRAT,185,UNIDAD POPULAR VENEZOLANA ,0
5,2,10,50210014,2,SERGIO RAMON GARRIDO QUINTERO,117,MESA DE LA UNIDAD DEMOCRÁTICA,109
5,2,10,50210014,2,SERGIO RAMON GARRIDO QUINTERO,117,MOVIMIENTO AL SOCIALISMO ,3
5,2,10,50210014,2,SERGIO RAMON GARRIDO QUINTERO,117,MOVIMIENTO CENTRADOS,3
5,2,10,50210014,2,SERGIO RAMON GARRIDO QUINTERO,117,MOVIMIENTO PROGRESISTA DE VENEZUELA,1
5,2,10,50210014,2,SERGIO RAMON GARRIDO QUINTERO,117,PARTIDO UNIÓN Y ENTENDIMIENTO,1
5,2,10,50210014,2,SERGIO RAMON GARRIDO QUINTERO,117,UNIÓN PARA EL PROGRESO,0
5,2,10,50210014,2,SERGIO RAMON GARRIDO QUINTERO,117,CONVERGENCIA,0
5,2,10,50210014,2,CLAUDIO ELOY FERMIN MALDONADO,11,ESPERANZA POR EL CAMBIO,4
5,2,10,50210014,2,CLAUDIO ELOY FERMIN MALDONADO,11,ACCIÓN DEMOCRÁTICA,3
5,2,10,50210014,2,CLAUDIO ELOY FERMIN MALDONADO,11,VENEZUELA UNIDA,2
5,2,10,50210014,2,CLAUDIO ELOY FERMIN MALDONADO,11,MOVIMIENTO REPUBLICANO,1
5,2,10,50210014,2,CLAUDIO ELOY FERMIN MALDONADO,11,SOLUCIONES POR VENEZUELA,1
5,2,10,50210014,2,CLAUDIO ELOY FERMIN MALDONADO,11,PRIMERO VENEZUELA,0
5,2,10,50210014,2,CLAUDIO ELOY FERMIN MALDONADO,11,CAMBIEMOS MOVIMIENTO CIUDADANO,0
5,2,10,50210014,2,CLAUDIO ELOY FERMIN MALDONADO,11,COMITÉ DE ORGANIZACIÓN POLÍTICA ELECTORAL  INDEPENDIENTE ,0
5,2,10,50210014,2,CLAUDIO ELOY FERMIN MALDONADO,11,NUEVA VISIÓN PARA MI PAÍS,0
5,2,10,50210014,2,CLAUDIO ELOY FERMIN MALDONADO,11,COMPROMISO PAÍS,0
5,2,10,50210014,2,ADOLFO RAMON SUPERLANO,4,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,4
5,2,10,50210014,2,ADOLFO RAMON SUPERLANO,4,VOLUNTAD POPULAR ACTIVISTAS,0
5,2,10,50210014,2,PEDRO JOSE DIAZ BAPTISTA,1,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,1
5,2,10,50210014,2,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,2,10,50210014,1,JORGE ALBERTO ARREAZA MONTSERRAT,202,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,181
5,2,10,50210014,1,JORGE ALBERTO ARREAZA MONTSERRAT,202,ORGANIZACIÓN RENOVADORA AUTENTICA ,13
5,2,10,50210014,1,JORGE ALBERTO ARREAZA MONTSERRAT,202,MOVIMIENTO SOMOS VENEZUELA,4
5,2,10,50210014,1,JORGE ALBERTO ARREAZA MONTSERRAT,202,MOVIMIENTO ELECTORAL DEL PUEBLO ,2
5,2,10,50210014,1,JORGE ALBERTO ARREAZA MONTSERRAT,202,POR LA DEMOCRACIA SOCIAL ,2
5,2,10,50210014,1,JORGE ALBERTO ARREAZA MONTSERRAT,202,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,0
5,2,10,50210014,1,JORGE ALBERTO ARREAZA MONTSERRAT,202,ALIANZA PARA EL CAMBIO ,0
5,2,10,50210014,1,JORGE ALBERTO ARREAZA MONTSERRAT,202,PATRIA PARA TODOS ,0
5,2,10,50210014,1,JORGE ALBERTO ARREAZA MONTSERRAT,202,UNIDAD POPULAR VENEZOLANA ,0
5,2,10,50210014,1,SERGIO RAMON GARRIDO QUINTERO,134,MESA DE LA UNIDAD DEMOCRÁTICA,124
5,2,10,50210014,1,SERGIO RAMON GARRIDO QUINTERO,134,MOVIMIENTO PROGRESISTA DE VENEZUELA,3
5,2,10,50210014,1,SERGIO RAMON GARRIDO QUINTERO,134,PARTIDO UNIÓN Y ENTENDIMIENTO,2
5,2,10,50210014,1,SERGIO RAMON GARRIDO QUINTERO,134,MOVIMIENTO CENTRADOS,2
5,2,10,50210014,1,SERGIO RAMON GARRIDO QUINTERO,134,UNIÓN PARA EL PROGRESO,1
5,2,10,50210014,1,SERGIO RAMON GARRIDO QUINTERO,134,CONVERGENCIA,1
5,2,10,50210014,1,SERGIO RAMON GARRIDO QUINTERO,134,MOVIMIENTO AL SOCIALISMO ,1
5,2,10,50210014,1,CLAUDIO ELOY FERMIN MALDONADO,13,ACCIÓN DEMOCRÁTICA,4
5,2,10,50210014,1,CLAUDIO ELOY FERMIN MALDONADO,13,VENEZUELA UNIDA,3
5,2,10,50210014,1,CLAUDIO ELOY FERMIN MALDONADO,13,SOLUCIONES POR VENEZUELA,2
5,2,10,50210014,1,CLAUDIO ELOY FERMIN MALDONADO,13,NUEVA VISIÓN PARA MI PAÍS,2
5,2,10,50210014,1,CLAUDIO ELOY FERMIN MALDONADO,13,COMITÉ DE ORGANIZACIÓN POLÍTICA ELECTORAL  INDEPENDIENTE ,1
5,2,10,50210014,1,CLAUDIO ELOY FERMIN MALDONADO,13,PRIMERO VENEZUELA,1
5,2,10,50210014,1,CLAUDIO ELOY FERMIN MALDONADO,13,CAMBIEMOS MOVIMIENTO CIUDADANO,0
5,2,10,50210014,1,CLAUDIO ELOY FERMIN MALDONADO,13,MOVIMIENTO REPUBLICANO,0
5,2,10,50210014,1,CLAUDIO ELOY FERMIN MALDONADO,13,COMPROMISO PAÍS,0
5,2,10,50210014,1,CLAUDIO ELOY FERMIN MALDONADO,13,ESPERANZA POR EL CAMBIO,0
5,2,10,50210014,1,ADOLFO RAMON SUPERLANO,6,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,6
5,2,10,50210014,1,ADOLFO RAMON SUPERLANO,6,VOLUNTAD POPULAR ACTIVISTAS,0
5,2,10,50210014,1,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,2,10,50210014,1,PEDRO JOSE DIAZ BAPTISTA,0,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,0
5,2,10,50210015,1,JORGE ALBERTO ARREAZA MONTSERRAT,141,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,119
5,2,10,50210015,1,JORGE ALBERTO ARREAZA MONTSERRAT,141,MOVIMIENTO SOMOS VENEZUELA,8
5,2,10,50210015,1,JORGE ALBERTO ARREAZA MONTSERRAT,141,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,5
5,2,10,50210015,1,JORGE ALBERTO ARREAZA MONTSERRAT,141,PATRIA PARA TODOS ,4
5,2,10,50210015,1,JORGE ALBERTO ARREAZA MONTSERRAT,141,ORGANIZACIÓN RENOVADORA AUTENTICA ,2
5,2,10,50210015,1,JORGE ALBERTO ARREAZA MONTSERRAT,141,ALIANZA PARA EL CAMBIO ,1
5,2,10,50210015,1,JORGE ALBERTO ARREAZA MONTSERRAT,141,POR LA DEMOCRACIA SOCIAL ,1
5,2,10,50210015,1,JORGE ALBERTO ARREAZA MONTSERRAT,141,MOVIMIENTO ELECTORAL DEL PUEBLO ,1
5,2,10,50210015,1,JORGE ALBERTO ARREAZA MONTSERRAT,141,UNIDAD POPULAR VENEZOLANA ,0
5,2,10,50210015,1,SERGIO RAMON GARRIDO QUINTERO,118,MESA DE LA UNIDAD DEMOCRÁTICA,114
5,2,10,50210015,1,SERGIO RAMON GARRIDO QUINTERO,118,PARTIDO UNIÓN Y ENTENDIMIENTO,2
5,2,10,50210015,1,SERGIO RAMON GARRIDO QUINTERO,118,CONVERGENCIA,1
5,2,10,50210015,1,SERGIO RAMON GARRIDO QUINTERO,118,MOVIMIENTO CENTRADOS,1
5,2,10,50210015,1,SERGIO RAMON GARRIDO QUINTERO,118,MOVIMIENTO AL SOCIALISMO ,0
5,2,10,50210015,1,SERGIO RAMON GARRIDO QUINTERO,118,MOVIMIENTO PROGRESISTA DE VENEZUELA,0
5,2,10,50210015,1,SERGIO RAMON GARRIDO QUINTERO,118,UNIÓN PARA EL PROGRESO,0
5,2,10,50210015,1,CLAUDIO ELOY FERMIN MALDONADO,4,NUEVA VISIÓN PARA MI PAÍS,1
5,2,10,50210015,1,CLAUDIO ELOY FERMIN MALDONADO,4,PRIMERO VENEZUELA,1
5,2,10,50210015,1,CLAUDIO ELOY FERMIN MALDONADO,4,CAMBIEMOS MOVIMIENTO CIUDADANO,1
5,2,10,50210015,1,CLAUDIO ELOY FERMIN MALDONADO,4,SOLUCIONES POR VENEZUELA,1
5,2,10,50210015,1,CLAUDIO ELOY FERMIN MALDONADO,4,VENEZUELA UNIDA,0
5,2,10,50210015,1,CLAUDIO ELOY FERMIN MALDONADO,4,COMPROMISO PAÍS,0
5,2,10,50210015,1,CLAUDIO ELOY FERMIN MALDONADO,4,ESPERANZA POR EL CAMBIO,0
5,2,10,50210015,1,CLAUDIO ELOY FERMIN MALDONADO,4,MOVIMIENTO REPUBLICANO,0
5,2,10,50210015,1,CLAUDIO ELOY FERMIN MALDONADO,4,COMITÉ DE ORGANIZACIÓN POLÍTICA ELECTORAL  INDEPENDIENTE ,0
5,2,10,50210015,1,CLAUDIO ELOY FERMIN MALDONADO,4,ACCIÓN DEMOCRÁTICA,0
5,2,10,50210015,1,ADOLFO RAMON SUPERLANO,4,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,4
5,2,10,50210015,1,ADOLFO RAMON SUPERLANO,4,VOLUNTAD POPULAR ACTIVISTAS,0
5,2,10,50210015,1,PEDRO JOSE DIAZ BAPTISTA,0,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,0
5,2,10,50210015,1,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,2,10,50210016,2,SERGIO RAMON GARRIDO QUINTERO,147,MESA DE LA UNIDAD DEMOCRÁTICA,136
5,2,10,50210016,2,SERGIO RAMON GARRIDO QUINTERO,147,MOVIMIENTO AL SOCIALISMO ,4
5,2,10,50210016,2,SERGIO RAMON GARRIDO QUINTERO,147,UNIÓN PARA EL PROGRESO,3
5,2,10,50210016,2,SERGIO RAMON GARRIDO QUINTERO,147,PARTIDO UNIÓN Y ENTENDIMIENTO,1
5,2,10,50210016,2,SERGIO RAMON GARRIDO QUINTERO,147,MOVIMIENTO CENTRADOS,1
5,2,10,50210016,2,SERGIO RAMON GARRIDO QUINTERO,147,MOVIMIENTO PROGRESISTA DE VENEZUELA,1
5,2,10,50210016,2,SERGIO RAMON GARRIDO QUINTERO,147,CONVERGENCIA,1
5,2,10,50210016,2,JORGE ALBERTO ARREAZA MONTSERRAT,127,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,117
5,2,10,50210016,2,JORGE ALBERTO ARREAZA MONTSERRAT,127,MOVIMIENTO SOMOS VENEZUELA,6
5,2,10,50210016,2,JORGE ALBERTO ARREAZA MONTSERRAT,127,UNIDAD POPULAR VENEZOLANA ,1
5,2,10,50210016,2,JORGE ALBERTO ARREAZA MONTSERRAT,127,POR LA DEMOCRACIA SOCIAL ,1
5,2,10,50210016,2,JORGE ALBERTO ARREAZA MONTSERRAT,127,ORGANIZACIÓN RENOVADORA AUTENTICA ,1
5,2,10,50210016,2,JORGE ALBERTO ARREAZA MONTSERRAT,127,ALIANZA PARA EL CAMBIO ,1
5,2,10,50210016,2,JORGE ALBERTO ARREAZA MONTSERRAT,127,PATRIA PARA TODOS ,0
5,2,10,50210016,2,JORGE ALBERTO ARREAZA MONTSERRAT,127,MOVIMIENTO ELECTORAL DEL PUEBLO ,0
5,2,10,50210016,2,JORGE ALBERTO ARREAZA MONTSERRAT,127,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,0
5,2,10,50210016,2,ADOLFO RAMON SUPERLANO,9,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,9
5,2,10,50210016,2,ADOLFO RAMON SUPERLANO,9,VOLUNTAD POPULAR ACTIVISTAS,0
5,2,10,50210016,2,CLAUDIO ELOY FERMIN MALDONADO,5,ACCIÓN DEMOCRÁTICA,2
5,2,10,50210016,2,CLAUDIO ELOY FERMIN MALDONADO,5,VENEZUELA UNIDA,1
5,2,10,50210016,2,CLAUDIO ELOY FERMIN MALDONADO,5,ESPERANZA POR EL CAMBIO,1
5,2,10,50210016,2,CLAUDIO ELOY FERMIN MALDONADO,5,COMITÉ DE ORGANIZACIÓN POLÍTICA ELECTORAL  INDEPENDIENTE ,1
5,2,10,50210016,2,CLAUDIO ELOY FERMIN MALDONADO,5,COMPROMISO PAÍS,0
5,2,10,50210016,2,CLAUDIO ELOY FERMIN MALDONADO,5,PRIMERO VENEZUELA,0
5,2,10,50210016,2,CLAUDIO ELOY FERMIN MALDONADO,5,CAMBIEMOS MOVIMIENTO CIUDADANO,0
5,2,10,50210016,2,CLAUDIO ELOY FERMIN MALDONADO,5,MOVIMIENTO REPUBLICANO,0
5,2,10,50210016,2,CLAUDIO ELOY FERMIN MALDONADO,5,SOLUCIONES POR VENEZUELA,0
5,2,10,50210016,2,CLAUDIO ELOY FERMIN MALDONADO,5,NUEVA VISIÓN PARA MI PAÍS,0
5,2,10,50210016,2,PEDRO JOSE DIAZ BAPTISTA,0,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,0
5,2,10,50210016,2,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,2,10,50210016,1,SERGIO RAMON GARRIDO QUINTERO,129,MESA DE LA UNIDAD DEMOCRÁTICA,118
5,2,10,50210016,1,SERGIO RAMON GARRIDO QUINTERO,129,MOVIMIENTO AL SOCIALISMO ,4
5,2,10,50210016,1,SERGIO RAMON GARRIDO QUINTERO,129,MOVIMIENTO PROGRESISTA DE VENEZUELA,2
5,2,10,50210016,1,SERGIO RAMON GARRIDO QUINTERO,129,PARTIDO UNIÓN Y ENTENDIMIENTO,2
5,2,10,50210016,1,SERGIO RAMON GARRIDO QUINTERO,129,MOVIMIENTO CENTRADOS,2
5,2,10,50210016,1,SERGIO RAMON GARRIDO QUINTERO,129,UNIÓN PARA EL PROGRESO,1
5,2,10,50210016,1,SERGIO RAMON GARRIDO QUINTERO,129,CONVERGENCIA,0
5,2,10,50210016,1,JORGE ALBERTO ARREAZA MONTSERRAT,122,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,106
5,2,10,50210016,1,JORGE ALBERTO ARREAZA MONTSERRAT,122,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,6
5,2,10,50210016,1,JORGE ALBERTO ARREAZA MONTSERRAT,122,ORGANIZACIÓN RENOVADORA AUTENTICA ,3
5,2,10,50210016,1,JORGE ALBERTO ARREAZA MONTSERRAT,122,ALIANZA PARA EL CAMBIO ,3
5,2,10,50210016,1,JORGE ALBERTO ARREAZA MONTSERRAT,122,MOVIMIENTO ELECTORAL DEL PUEBLO ,2
5,2,10,50210016,1,JORGE ALBERTO ARREAZA MONTSERRAT,122,MOVIMIENTO SOMOS VENEZUELA,1
5,2,10,50210016,1,JORGE ALBERTO ARREAZA MONTSERRAT,122,POR LA DEMOCRACIA SOCIAL ,1
5,2,10,50210016,1,JORGE ALBERTO ARREAZA MONTSERRAT,122,PATRIA PARA TODOS ,0
5,2,10,50210016,1,JORGE ALBERTO ARREAZA MONTSERRAT,122,UNIDAD POPULAR VENEZOLANA ,0
5,2,10,50210016,1,CLAUDIO ELOY FERMIN MALDONADO,11,VENEZUELA UNIDA,4
5,2,10,50210016,1,CLAUDIO ELOY FERMIN MALDONADO,11,COMITÉ DE ORGANIZACIÓN POLÍTICA ELECTORAL  INDEPENDIENTE ,2
5,2,10,50210016,1,CLAUDIO ELOY FERMIN MALDONADO,11,NUEVA VISIÓN PARA MI PAÍS,2
5,2,10,50210016,1,CLAUDIO ELOY FERMIN MALDONADO,11,SOLUCIONES POR VENEZUELA,1
5,2,10,50210016,1,CLAUDIO ELOY FERMIN MALDONADO,11,ACCIÓN DEMOCRÁTICA,1
5,2,10,50210016,1,CLAUDIO ELOY FERMIN MALDONADO,11,COMPROMISO PAÍS,1
5,2,10,50210016,1,CLAUDIO ELOY FERMIN MALDONADO,11,CAMBIEMOS MOVIMIENTO CIUDADANO,0
5,2,10,50210016,1,CLAUDIO ELOY FERMIN MALDONADO,11,MOVIMIENTO REPUBLICANO,0
5,2,10,50210016,1,CLAUDIO ELOY FERMIN MALDONADO,11,ESPERANZA POR EL CAMBIO,0
5,2,10,50210016,1,CLAUDIO ELOY FERMIN MALDONADO,11,PRIMERO VENEZUELA,0
5,2,10,50210016,1,ADOLFO RAMON SUPERLANO,6,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,5
5,2,10,50210016,1,ADOLFO RAMON SUPERLANO,6,VOLUNTAD POPULAR ACTIVISTAS,1
5,2,10,50210016,1,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,2,10,50210016,1,PEDRO JOSE DIAZ BAPTISTA,0,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,0
5,2,10,50210017,2,SERGIO RAMON GARRIDO QUINTERO,148,MESA DE LA UNIDAD DEMOCRÁTICA,135
5,2,10,50210017,2,SERGIO RAMON GARRIDO QUINTERO,148,CONVERGENCIA,4
5,2,10,50210017,2,SERGIO RAMON GARRIDO QUINTERO,148,PARTIDO UNIÓN Y ENTENDIMIENTO,3
5,2,10,50210017,2,SERGIO RAMON GARRIDO QUINTERO,148,MOVIMIENTO PROGRESISTA DE VENEZUELA,3
5,2,10,50210017,2,SERGIO RAMON GARRIDO QUINTERO,148,UNIÓN PARA EL PROGRESO,2
5,2,10,50210017,2,SERGIO RAMON GARRIDO QUINTERO,148,MOVIMIENTO AL SOCIALISMO ,1
5,2,10,50210017,2,SERGIO RAMON GARRIDO QUINTERO,148,MOVIMIENTO CENTRADOS,0
5,2,10,50210017,2,JORGE ALBERTO ARREAZA MONTSERRAT,115,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,86
5,2,10,50210017,2,JORGE ALBERTO ARREAZA MONTSERRAT,115,MOVIMIENTO SOMOS VENEZUELA,19
5,2,10,50210017,2,JORGE ALBERTO ARREAZA MONTSERRAT,115,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,4
5,2,10,50210017,2,JORGE ALBERTO ARREAZA MONTSERRAT,115,POR LA DEMOCRACIA SOCIAL ,2
5,2,10,50210017,2,JORGE ALBERTO ARREAZA MONTSERRAT,115,ALIANZA PARA EL CAMBIO ,2
5,2,10,50210017,2,JORGE ALBERTO ARREAZA MONTSERRAT,115,PATRIA PARA TODOS ,1
5,2,10,50210017,2,JORGE ALBERTO ARREAZA MONTSERRAT,115,MOVIMIENTO ELECTORAL DEL PUEBLO ,1
5,2,10,50210017,2,JORGE ALBERTO ARREAZA MONTSERRAT,115,UNIDAD POPULAR VENEZOLANA ,0
5,2,10,50210017,2,JORGE ALBERTO ARREAZA MONTSERRAT,115,ORGANIZACIÓN RENOVADORA AUTENTICA ,0
5,2,10,50210017,2,ADOLFO RAMON SUPERLANO,9,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,7
5,2,10,50210017,2,ADOLFO RAMON SUPERLANO,9,VOLUNTAD POPULAR ACTIVISTAS,2
5,2,10,50210017,2,CLAUDIO ELOY FERMIN MALDONADO,6,VENEZUELA UNIDA,2
5,2,10,50210017,2,CLAUDIO ELOY FERMIN MALDONADO,6,PRIMERO VENEZUELA,1
5,2,10,50210017,2,CLAUDIO ELOY FERMIN MALDONADO,6,COMITÉ DE ORGANIZACIÓN POLÍTICA ELECTORAL  INDEPENDIENTE ,1
5,2,10,50210017,2,CLAUDIO ELOY FERMIN MALDONADO,6,SOLUCIONES POR VENEZUELA,1
5,2,10,50210017,2,CLAUDIO ELOY FERMIN MALDONADO,6,ACCIÓN DEMOCRÁTICA,1
5,2,10,50210017,2,CLAUDIO ELOY FERMIN MALDONADO,6,COMPROMISO PAÍS,0
5,2,10,50210017,2,CLAUDIO ELOY FERMIN MALDONADO,6,ESPERANZA POR EL CAMBIO,0
5,2,10,50210017,2,CLAUDIO ELOY FERMIN MALDONADO,6,CAMBIEMOS MOVIMIENTO CIUDADANO,0
5,2,10,50210017,2,CLAUDIO ELOY FERMIN MALDONADO,6,MOVIMIENTO REPUBLICANO,0
5,2,10,50210017,2,CLAUDIO ELOY FERMIN MALDONADO,6,NUEVA VISIÓN PARA MI PAÍS,0
5,2,10,50210017,2,PEDRO JOSE DIAZ BAPTISTA,0,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,0
5,2,10,50210017,2,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,2,10,50210017,1,SERGIO RAMON GARRIDO QUINTERO,155,MESA DE LA UNIDAD DEMOCRÁTICA,139
5,2,10,50210017,1,SERGIO RAMON GARRIDO QUINTERO,155,MOVIMIENTO AL SOCIALISMO ,5
5,2,10,50210017,1,SERGIO RAMON GARRIDO QUINTERO,155,UNIÓN PARA EL PROGRESO,3
5,2,10,50210017,1,SERGIO RAMON GARRIDO QUINTERO,155,CONVERGENCIA,2
5,2,10,50210017,1,SERGIO RAMON GARRIDO QUINTERO,155,PARTIDO UNIÓN Y ENTENDIMIENTO,2
5,2,10,50210017,1,SERGIO RAMON GARRIDO QUINTERO,155,MOVIMIENTO CENTRADOS,2
5,2,10,50210017,1,SERGIO RAMON GARRIDO QUINTERO,155,MOVIMIENTO PROGRESISTA DE VENEZUELA,2
5,2,10,50210017,1,JORGE ALBERTO ARREAZA MONTSERRAT,111,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,83
5,2,10,50210017,1,JORGE ALBERTO ARREAZA MONTSERRAT,111,MOVIMIENTO SOMOS VENEZUELA,13
5,2,10,50210017,1,JORGE ALBERTO ARREAZA MONTSERRAT,111,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,4
5,2,10,50210017,1,JORGE ALBERTO ARREAZA MONTSERRAT,111,ALIANZA PARA EL CAMBIO ,3
5,2,10,50210017,1,JORGE ALBERTO ARREAZA MONTSERRAT,111,UNIDAD POPULAR VENEZOLANA ,3
5,2,10,50210017,1,JORGE ALBERTO ARREAZA MONTSERRAT,111,POR LA DEMOCRACIA SOCIAL ,2
5,2,10,50210017,1,JORGE ALBERTO ARREAZA MONTSERRAT,111,MOVIMIENTO ELECTORAL DEL PUEBLO ,2
5,2,10,50210017,1,JORGE ALBERTO ARREAZA MONTSERRAT,111,PATRIA PARA TODOS ,1
5,2,10,50210017,1,JORGE ALBERTO ARREAZA MONTSERRAT,111,ORGANIZACIÓN RENOVADORA AUTENTICA ,0
5,2,10,50210017,1,CLAUDIO ELOY FERMIN MALDONADO,9,VENEZUELA UNIDA,4
5,2,10,50210017,1,CLAUDIO ELOY FERMIN MALDONADO,9,ACCIÓN DEMOCRÁTICA,1
5,2,10,50210017,1,CLAUDIO ELOY FERMIN MALDONADO,9,ESPERANZA POR EL CAMBIO,1
5,2,10,50210017,1,CLAUDIO ELOY FERMIN MALDONADO,9,PRIMERO VENEZUELA,1
5,2,10,50210017,1,CLAUDIO ELOY FERMIN MALDONADO,9,COMITÉ DE ORGANIZACIÓN POLÍTICA ELECTORAL  INDEPENDIENTE ,1
5,2,10,50210017,1,CLAUDIO ELOY FERMIN MALDONADO,9,SOLUCIONES POR VENEZUELA,1
5,2,10,50210017,1,CLAUDIO ELOY FERMIN MALDONADO,9,NUEVA VISIÓN PARA MI PAÍS,0
5,2,10,50210017,1,CLAUDIO ELOY FERMIN MALDONADO,9,COMPROMISO PAÍS,0
5,2,10,50210017,1,CLAUDIO ELOY FERMIN MALDONADO,9,CAMBIEMOS MOVIMIENTO CIUDADANO,0
5,2,10,50210017,1,CLAUDIO ELOY FERMIN MALDONADO,9,MOVIMIENTO REPUBLICANO,0
5,2,10,50210017,1,ADOLFO RAMON SUPERLANO,4,MOVIMIENTO DE INTEGRIDAD NACIONAL-UNIDAD,3
5,2,10,50210017,1,ADOLFO RAMON SUPERLANO,4,VOLUNTAD POPULAR ACTIVISTAS,1
5,2,10,50210017,1,PEDRO JOSE DIAZ BAPTISTA,0,MOVIMIENTO ECOLÓGICO DE VENEZUELA ,0
5,2,10,50210017,1,JESUS LEONARDO MACABEO LUCENA,0,ALIANZA DEL LÁPIZ PARTIDO POPULAR,0
5,2,10,50210018,3,JORGE ALBERTO ARREAZA MONTSERRAT,262,PARTIDO SOCIALISTA UNIDO DE VENEZUELA,228
5,2,10,50210018,3,JORGE ALBERTO ARREAZA MONTSERRAT,262,TENDENCIAS UNIFICADAS PARA ALCANZAR EL MOVIMIENTO DE ACCIÓN REVOLUCIONARIA ORGANIZADA ,9
5,2,10,50210018,3,JORGE ALBERTO ARREAZA MONTSERRAT,262,MOVIMIENTO ELECTORAL DEL PUEBLO ,7
5,2,10,50210018,3,JORGE ALBERTO ARREAZA MONTSERRAT,262,POR LA DEMOCRACIA SOCIAL ,6
5,2,10,50210018,3,JORGE ALBERTO ARREAZA MONTSERRAT,262,MOVIMIENTO SOMOS VENEZUELA,5
